Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
66044ba45fd6bf3d92e7eca9,65748c3df086414ca27768b6,APPROVED,Not Applicable,2024-03-27T16:39:12.882000Z,2024-03-27T16:52:01.284000Z,2024-03-28T15:57:38.991000Z,2024-03-27T16:52:02.606775Z,769,C1NU7187,531,English,67,Male,White,United States,United States,United States,English,No,Part-Time
66044bbc62a52a5233d8e1c2,5f72312763fd391320f3e599,APPROVED,Not Applicable,2024-03-27T16:40:35.161000Z,2024-03-27T16:49:36.496000Z,2024-03-28T16:06:10.995000Z,2024-03-27T16:49:39.229568Z,542,C1NU7187,874,English,33,Female,Asian,United States,United States,United States,English,No,Unemployed (and job seeking)
66044bbd0a4bcd0c3bc300de,6107720cff13015082b48f4a,APPROVED,Not Applicable,2024-03-27T16:40:18.967000Z,2024-03-27T16:51:11.838000Z,2024-03-28T16:03:16.339000Z,2024-03-27T16:51:13.189958Z,653,C1NU7187,3266,English,24,Male,Mixed,United States,United States,United States,English,No,Full-Time
66044bc544b55fea539beac2,65ae8ac28abae38f8cee13ab,APPROVED,Not Applicable,2024-03-27T16:39:42.436000Z,2024-03-27T16:51:10.321000Z,2024-03-28T17:14:33.718000Z,2024-03-27T16:51:11.602935Z,688,C1NU7187,175,English,51,Male,Black,United States,United States,United States,English,No,Full-Time
66044bc76e70ff158cca56ee,63fad8b20e532757a496f7f5,APPROVED,Not Applicable,2024-03-27T16:39:53.574000Z,2024-03-27T16:47:39.907000Z,2024-03-28T16:04:07.376000Z,2024-03-27T16:47:41.632113Z,467,C1NU7187,2035,English,54,Male,Asian,United States,United States,United States,English,No,Full-Time
66044bcbd4e8e3dcd2294f62,62795175ca262157d4c321c2,APPROVED,Not Applicable,2024-03-27T16:39:58.911000Z,2024-03-27T17:14:58.291000Z,2024-03-28T17:08:48.753000Z,2024-03-27T17:14:59.328544Z,2100,C1NU7187,816,English,58,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66044bd092d30930104cce7a,6332517a492e9ac48804f991,APPROVED,Not Applicable,2024-03-27T16:41:34.432000Z,2024-03-27T16:49:47.619000Z,2024-03-28T15:57:39.771000Z,2024-03-27T17:50:08.162811Z,494,C1NU7187,4166,English,66,Male,White,United States,United States,United States,English,No,Part-Time
66044bd745668ebc0cd5658b,65c3cd2dcf32f06c08bc9f6b,APPROVED,Not Applicable,2024-03-27T16:39:59.970000Z,2024-03-27T16:52:58.428000Z,2024-03-28T16:06:16.249000Z,2024-03-27T16:52:59.785973Z,779,C1NU7187,35,English,29,Female,Black,United States,United States,United States,English,No,DATA_EXPIRED
66044bd994e06fcd2b2f3aab,5e9a363724927e0d07782751,APPROVED,Not Applicable,2024-03-27T16:39:59.357000Z,,2024-03-29T19:28:04.543000Z,2024-03-28T15:55:12.801834Z,83714,,2641,English,25,Female,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66044be2be8f618618dfa4db,63686d18c3ed2b47b0bc5d21,APPROVED,Not Applicable,2024-03-27T16:40:10.115000Z,2024-03-27T16:48:36.224000Z,2024-03-28T16:04:51.536000Z,2024-03-27T16:48:38.375923Z,507,C1NU7187,1351,English,75,Female,Other,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66044bec466a9b83551ba5b8,5ad7e2dc74a9220001ba091a,APPROVED,Not Applicable,2024-03-27T16:40:18.765000Z,2024-03-27T16:44:57.429000Z,2024-03-28T15:48:11.446000Z,2024-03-27T16:46:14.400341Z,279,C1NU7187,1016,English,27,Male,White,United States,United States,United States,English,No,Full-Time
66044bf4e7acf5e8e53efbae,60ab40ccad09d47ceed2bf38,APPROVED,Not Applicable,2024-03-27T16:40:28.386000Z,2024-03-27T16:56:07.408000Z,2024-03-28T16:02:55.122000Z,2024-03-27T16:59:48.799747Z,940,C1NU7187,602,English,21,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66044c0209fbb0fb36664c29,61534251f98a9e4929d81c2b,APPROVED,Not Applicable,2024-03-27T16:40:41.791000Z,2024-03-27T16:45:33.213000Z,2024-03-28T16:05:37.442000Z,2024-03-27T16:46:32.534380Z,292,C1NU7187,2058,English,47,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66044c0809726d02222b7e91,5eb087ed7f6d1e1232690d6a,APPROVED,Not Applicable,2024-03-27T16:40:49.869000Z,2024-03-27T16:52:16.388000Z,2024-03-28T17:08:49.438000Z,2024-03-27T16:52:17.817184Z,687,C1NU7187,2298,English,63,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66044c0d5426924880c793c2,5d37cbea0567d8001929b3f5,APPROVED,Not Applicable,2024-03-27T16:40:52.780000Z,2024-03-27T16:46:18.712000Z,2024-03-28T16:06:16.642000Z,2024-03-27T16:46:42.832217Z,326,C1NU7187,2014,English,25,Female,Black,United States,United States,United States,English,Yes,Full-Time
66044c20dd83425e2c53f26f,63f4021039d138e8425201c7,APPROVED,Not Applicable,2024-03-27T16:41:14.076000Z,2024-03-27T16:56:04.293000Z,2024-03-28T15:57:40.650000Z,2024-03-27T16:59:47.766350Z,891,C1NU7187,2198,"English, Polish, Russian, Belarusian, Ukrainian",67,Male,White,Ukraine,United States,United States,Russian,DATA_EXPIRED,DATA_EXPIRED
66044c57adec980a8d9da81d,657742cc51d99969013bc37f,APPROVED,Not Applicable,2024-03-27T16:42:10.835000Z,2024-03-27T16:52:00.423000Z,2024-03-28T16:04:22.072000Z,2024-03-27T16:52:03.595923Z,590,C1NU7187,52,English,34,Male,White,United States,United States,United States,English,No,Part-Time
66044c5a09726d02222b7ea9,5e30dc949b1c9a0e5c6e3b4c,APPROVED,Not Applicable,2024-03-27T16:42:11.372000Z,2024-03-27T16:55:24.805000Z,2024-03-28T16:06:17.048000Z,2024-03-27T16:55:29.285533Z,794,C1NU7187,1606,English,27,Female,Black,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66044c6411b9531907ca5776,5e3c1c2e97ffb2000cac32b6,APPROVED,Not Applicable,2024-03-27T16:42:17.245000Z,2024-03-27T16:52:04.509000Z,2024-03-28T17:16:34.436000Z,2024-03-27T16:52:05.531014Z,588,C1NU7187,953,English,28,Female,White,United States,United States,United States,English,No,Full-Time
66044c729ac6b49b3e97da1a,5d69ac222b85a000015e352f,APPROVED,Not Applicable,2024-03-27T16:42:46.735000Z,2024-03-27T17:02:18.093000Z,2024-03-28T16:07:51.102000Z,2024-03-27T17:02:21.563454Z,1172,C1NU7187,3320,English,37,Female,Black,United States,United States,United States,English,DATA_EXPIRED,Full-Time
66044c879447ee438bacfafc,6568b0b4e9cc3024c09286f9,APPROVED,Not Applicable,2024-03-27T16:42:57.257000Z,2024-03-27T16:51:48.745000Z,2024-03-28T16:07:03.152000Z,2024-03-27T16:51:52.094111Z,532,C1NU7187,669,English,72,Male,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
66044c8b5426924880c793f6,63b708b9a95922d20fbe410f,APPROVED,Not Applicable,2024-03-27T16:42:59.456000Z,2024-03-27T16:48:36.184000Z,2024-03-28T17:16:35.162000Z,2024-03-27T16:48:37.692075Z,337,C1NU7187,617,English,29,Female,White,United States,United States,United States,English,No,Full-Time
66044c90c5f4b48d97734a65,6461289e6f5807a784f0750d,APPROVED,Not Applicable,2024-03-27T16:43:02.048000Z,2024-03-27T16:52:52.706000Z,2024-03-28T16:03:21.792000Z,2024-03-27T16:52:54.187921Z,591,C1NU7187,2265,English,76,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66044cb4c5f4b48d97734a70,652d163aaef63b67ff87f20a,APPROVED,Not Applicable,2024-03-27T16:43:40.569000Z,2024-03-27T16:55:58.019000Z,2024-03-28T15:57:41.543000Z,2024-03-27T16:59:48.226179Z,738,C1NU7187,359,"English, German",69,Male,White,United States,United States,United States,English,No,Part-Time
66044cb76d2df3dc364cceef,63ecfdaaab08d13d8a00db85,APPROVED,Not Applicable,2024-03-27T16:43:47.654000Z,2024-03-27T16:55:46.586000Z,2024-03-28T16:07:35.592000Z,2024-03-27T16:59:42.291045Z,719,C1NU7187,1230,English,25,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66044cc6df54c2b7753844e7,637b475a9348347c70dbdd4a,APPROVED,Not Applicable,2024-03-27T16:43:56.935000Z,2024-03-27T16:52:53.021000Z,2024-03-28T17:14:34.093000Z,2024-03-27T16:52:54.462052Z,537,C1NU7187,1836,English,49,Male,Black,United States,United States,United States,English,Yes,DATA_EXPIRED
66044ccbdd83425e2c53f2a8,5f4c1e40b977c21142f78adc,APPROVED,Not Applicable,2024-03-27T16:44:24.900000Z,2024-03-27T16:51:49.525000Z,2024-03-28T16:05:03.478000Z,2024-03-27T16:51:52.146538Z,445,C1NU7187,3935,English,35,Male,White,United States,United States,United States,English,No,Full-Time
66044cdf849477542d385587,610f303cfb519f6dc89edd5f,APPROVED,Not Applicable,2024-03-27T16:44:20.598000Z,2024-03-27T16:51:00.056000Z,2024-03-28T16:03:43.989000Z,2024-03-27T16:51:01.950935Z,400,C1NU7187,271,"English, Russian",23,Male,White,United States,United States,United States,English,No,Full-Time
66044ce6ac63666f54cfe1a3,603421c858a3bd213d7c24b2,APPROVED,Not Applicable,2024-03-27T16:44:32.935000Z,2024-03-27T16:51:19.622000Z,2024-03-28T16:03:44.503000Z,2024-03-27T16:51:21.210156Z,407,C1NU7187,1409,"English, Spanish",21,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66044cf23b030a28dee7d7b4,63d7b127485d5655e70c8282,APPROVED,Not Applicable,2024-03-27T16:45:53.858000Z,2024-03-27T16:54:06.810000Z,2024-03-28T16:07:35.974000Z,2024-03-27T16:54:12.583812Z,493,C1NU7187,1085,English,34,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66044cf85bfc3b166858021f,63d570d979c31656fece7c7d,APPROVED,Not Applicable,2024-03-27T16:44:46.895000Z,2024-03-27T17:03:17.621000Z,2024-03-28T15:57:43.072000Z,2024-03-27T17:03:19.491158Z,1111,C1NU7187,2379,English,65,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66044d0e9f3b11d76e92a266,65676edff30c9defa71eae8c,APPROVED,Not Applicable,2024-03-27T16:45:08.411000Z,2024-03-27T16:51:08.155000Z,2024-03-28T17:16:35.573000Z,2024-03-27T16:51:09.610251Z,360,C1NU7187,192,English,26,Female,White,United States,United States,United States,English,No,Full-Time
66044d1a4852f77c7132792c,63f328c923c7c511b2655fe1,APPROVED,Not Applicable,2024-03-27T16:46:19.134000Z,2024-03-27T16:52:55.546000Z,2024-03-28T17:07:27.706000Z,2024-03-27T16:52:57.042185Z,397,C1NU7187,1255,English,41,Female,White,United States,United States,United States,English,No,Full-Time
66044d21b08b37291a384525,65f2195fc9a3f1ad259d4a79,APPROVED,Not Applicable,2024-03-27T16:45:31.248000Z,2024-03-27T16:54:15.234000Z,2024-03-28T16:03:44.865000Z,2024-03-27T16:54:17.143096Z,524,C1NU7187,112,"English, Spanish",22,Male,White,United States,United States,United States,English,Yes,Part-Time
66044d3032bd76ea828b88f8,615e1782e969d4939045c54f,APPROVED,Not Applicable,2024-03-27T16:51:18.690000Z,2024-03-27T17:14:05.294000Z,2024-03-28T16:07:36.343000Z,2024-03-27T17:14:06.459328Z,1367,C1NU7187,1185,English,33,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66044d4c33d4c0a676653004,5fe50b8a3ce8063168469233,APPROVED,Not Applicable,2024-03-27T16:46:10.909000Z,2024-03-27T16:58:28.891000Z,2024-03-28T16:06:27.197000Z,2024-03-27T17:00:09.992811Z,738,C1NU7187,2641,English,64,Male,White,United States,United States,United States,English,No,Full-Time
66044d68e84cc725be47c51d,5c634094e30ff200016baccb,APPROVED,Not Applicable,2024-03-27T16:47:08.283000Z,2024-03-27T16:54:25.625000Z,2024-03-28T16:03:45.243000Z,2024-03-27T16:54:29.924855Z,438,C1NU7187,2464,English,23,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
66044d76d3cc0976ac8a3d5c,6467b6098d5c5da10d4250a5,APPROVED,Not Applicable,2024-03-27T16:46:58.947000Z,2024-03-27T17:08:18.866000Z,2024-03-28T15:57:43.895000Z,2024-03-27T17:09:57.565782Z,1280,C1NU7187,1076,English,67,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66044d771068ba6513b4fe19,653b00b25d4734b333b03fc9,APPROVED,Not Applicable,2024-03-27T16:46:54.736000Z,2024-03-27T16:53:08.601000Z,2024-03-28T15:57:44.575000Z,2024-03-27T16:53:10.121936Z,374,C1NU7187,844,English,65,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66044d785e54f42f886d3ac5,5ea95ca4936cd3035f7e3e3a,APPROVED,Not Applicable,2024-03-27T16:46:53.893000Z,2024-03-27T16:52:51.904000Z,2024-03-28T17:07:28.342000Z,2024-03-27T16:52:53.865497Z,359,C1NU7187,3242,English,39,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
66044d7e26bb8baa3d2701cf,65e0edf1cd47e9569ee082bc,APPROVED,Not Applicable,2024-03-27T16:47:05.029000Z,2024-03-27T17:14:54.814000Z,2024-03-28T16:07:51.427000Z,2024-03-27T17:14:56.247732Z,1670,C1NU7187,8,English,42,Female,Black,United States,United States,United States,English,No,Full-Time
66044d94a9372de030c301bf,65654bb65a81489784483bf0,APPROVED,Not Applicable,2024-03-27T16:47:29.219000Z,2024-03-27T17:03:03.519000Z,2024-03-28T16:06:17.416000Z,2024-03-27T17:03:05.909997Z,935,C1NU7187,41,English,32,Female,Black,United States,United States,United States,English,No,Full-Time
66044d989682b00acbc3c919,609c297aff4c80dac255f75d,APPROVED,Not Applicable,2024-03-27T16:47:27.539000Z,2024-03-27T16:55:09.904000Z,2024-03-28T16:04:10.728000Z,2024-03-27T16:55:13.559595Z,463,C1NU7187,2664,"English, Hindi, Gujarati",48,Male,Asian,India,United States,United States,English,No,Full-Time
66044dabf4dff600d0c793fd,628817a3c518b074f426f27d,APPROVED,Not Applicable,2024-03-27T16:47:44.187000Z,2024-03-27T16:56:33.048000Z,2024-03-28T16:06:27.551000Z,2024-03-27T17:59:48.284502Z,529,C1NU7187,2213,English,62,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66044db045668ebc0cd5663e,63d1650b103325686e22e3b7,APPROVED,Not Applicable,2024-03-27T16:47:59.731000Z,2024-03-27T17:05:14.002000Z,2024-03-28T16:04:03.882000Z,2024-03-27T17:05:16.755272Z,1035,C1NU7187,3399,English,39,Male,Other,United States,United States,United States,English,No,Full-Time
66044db09f3b11d76e92a294,5f4f9bc1f7598f06b2dc816f,APPROVED,Not Applicable,2024-03-27T16:47:58.478000Z,2024-03-27T17:05:24.533000Z,2024-03-28T15:57:45.214000Z,2024-03-27T17:05:26.482128Z,1047,C1NU7187,5690,English,70,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66044de647ab2b5c71d37546,63d1abdfe93f9b74429f5b5f,APPROVED,Not Applicable,2024-03-27T16:48:44.211000Z,2024-03-27T16:53:40.467000Z,2024-03-28T16:05:04.039000Z,2024-03-27T16:53:42.407350Z,297,C1NU7187,605,"Arabic, English",37,Male,White,United States,United States,United States,English,Yes,DATA_EXPIRED
66044e07dc9634ddcf58c942,5d3268a52b53a200195ebc30,APPROVED,Not Applicable,2024-03-27T16:49:17.351000Z,2024-03-27T17:09:26.253000Z,2024-03-28T17:08:49.915000Z,2024-03-27T17:10:40.715222Z,1209,C1NU7187,3213,English,60,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66044e0bc9ac2287e71f9a48,57a8abb3dcff7d0001c7d5a3,APPROVED,Not Applicable,2024-03-27T16:49:20.804000Z,2024-03-27T16:55:57.283000Z,2024-03-28T17:16:36Z,2024-03-27T16:59:47.409097Z,397,C1NU7187,975,English,30,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
66044e1f586e74d604741bba,611830fe665c7b68723910b3,APPROVED,Not Applicable,2024-03-27T16:49:43.743000Z,2024-03-27T17:02:13.399000Z,2024-03-28T17:07:58.560000Z,2024-03-27T17:02:15.768631Z,750,C1NU7187,5664,English,47,Male,Mixed,United States,United States,United States,English,No,Full-Time
66044e27c6dc15979d0461c6,5db2f526666085000a4af66f,APPROVED,Not Applicable,2024-03-27T16:50:00.071000Z,2024-03-27T16:59:03.786000Z,2024-03-28T16:05:04.596000Z,2024-03-27T17:00:17.703771Z,544,C1NU7187,307,English,42,Male,White,United States,United States,United States,English,Yes,Other
66044e3c1a9ef60a3bb5c8c6,55884887fdf99b4020ba09bb,APPROVED,Not Applicable,2024-03-27T16:50:40.694000Z,2024-03-27T16:55:23.868000Z,2024-03-28T17:07:29.158000Z,2024-03-27T16:55:26.139749Z,284,C1NU7187,202,English,41,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
66044e3f5cdd2f6694755a67,655727ebfca43fc335260382,APPROVED,Not Applicable,2024-03-27T16:50:14.696000Z,2024-03-27T17:19:09.373000Z,2024-03-28T17:15:04.292000Z,2024-03-27T17:19:11.330421Z,1735,C1NU7187,737,English,71,Female,Black,United States,United States,United States,English,Yes,Full-Time
66044e4210baa0be141ba69b,5e5de7a9151524109818ad6a,APPROVED,Not Applicable,2024-03-27T16:50:17.778000Z,2024-03-27T17:01:09.508000Z,2024-03-28T16:06:17.773000Z,2024-03-27T17:01:11.292782Z,652,C1NU7187,1216,English,32,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66044e6229dd6f11c453f33b,65a5577e1a3940a08bd4453a,APPROVED,Not Applicable,2024-03-27T16:50:51.166000Z,2024-03-27T17:05:26.858000Z,2024-03-28T17:14:34.460000Z,2024-03-27T17:05:28.191349Z,876,C1NU7187,17,English,54,Male,Black,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66044e6d04f9adfd87301bb8,5f9c9e203d44de174d8f4f6c,APPROVED,Not Applicable,2024-03-27T16:50:57.732000Z,2024-03-27T16:55:03.393000Z,2024-03-28T17:07:29.580000Z,2024-03-27T16:55:05.033839Z,246,C1NU7187,1559,English,35,Female,White,United States,United States,United States,English,No,Due to start a new job within the next month
66044e71849477542d385622,6347481705fc940bcda1c8e1,APPROVED,Not Applicable,2024-03-27T16:54:17.750000Z,2024-03-27T17:01:53.736000Z,2024-03-28T16:03:45.583000Z,2024-03-27T17:01:56.980864Z,456,C1NU7187,179,English,24,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
66044e832c68a230b98d6e56,655cea1d3974bc84c4a5c43e,APPROVED,Not Applicable,2024-03-27T16:51:22.995000Z,2024-03-27T17:06:17.388000Z,2024-03-28T16:07:51.725000Z,2024-03-27T17:06:19.488132Z,895,C1NU7187,543,English,41,Female,Black,United States,United States,United States,English,Yes,Part-Time
66044e8a4852f77c7132799b,5ea45eb9abef8a07bcced2bc,APPROVED,Not Applicable,2024-03-27T16:51:30.112000Z,2024-03-27T16:59:41.824000Z,2024-03-28T16:03:22.555000Z,2024-03-27T17:00:24.514125Z,492,C1NU7187,5368,English,76,Female,White,United States,United States,United States,English,No,Other
66044e8b1796f22756d32a71,63614d7ed7516f2df577dd64,APPROVED,Not Applicable,2024-03-27T16:51:34.991000Z,2024-03-27T17:01:54.940000Z,2024-03-28T16:05:05.279000Z,2024-03-27T17:01:56.451094Z,620,C1NU7187,1682,English,38,Male,White,United States,United States,United States,English,No,Full-Time
66044eb611b9531907ca5835,62dc07a7fbbd3d089b7135af,APPROVED,Not Applicable,2024-03-27T16:52:11.908000Z,2024-03-27T16:58:05.535000Z,2024-03-28T16:05:05.878000Z,2024-03-27T17:00:03.338139Z,354,C1NU7187,2178,English,38,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
66044ee96fd3a7411dc12840,65e7457d155f3a17e6a570a0,APPROVED,Not Applicable,2024-03-27T16:53:03.988000Z,2024-03-27T16:55:58.167000Z,2024-03-28T16:04:22.441000Z,2024-03-27T16:59:46.492976Z,175,C1NU7187,2,English,32,Male,White,United States,United States,United States,English,No,Full-Time
66044ef14c46f94e28fd75bd,5ce793cff8601c0001cc43b1,APPROVED,Not Applicable,2024-03-27T16:53:10.490000Z,2024-03-27T17:02:52.762000Z,2024-03-28T16:04:26.060000Z,2024-03-27T18:03:08.755460Z,583,C1NU7187,790,English,25,Male,White,United States,United States,United States,English,No,Full-Time
66044ef44a5324ad6532795e,6110c3b51c8b97bc69979282,APPROVED,Not Applicable,2024-03-27T16:53:14.160000Z,2024-03-27T16:56:54.963000Z,2024-03-28T16:02:55.714000Z,2024-03-27T16:59:54.420002Z,221,C1NU7187,1199,English,22,Female,White,United States,United States,United States,English,Yes,Part-Time
66044ef9fe93e70f6baf9c3a,5dd3488e181abc35d131ef34,APPROVED,Not Applicable,2024-03-27T16:53:21.763000Z,2024-03-27T16:59:31.047000Z,2024-03-28T16:05:06.573000Z,2024-03-27T17:00:21.774944Z,370,C1NU7187,3588,English,40,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
